time,theta_x,theta_y,theta_z,omega_x,omega_y,omega_z
108.746914000,-52.01772,-25.16853,14.64464,-0.49188,-0.44207,-0.27309
108.749089000,-52.01879,-25.16949,14.64404,-0.49188,-0.44207,-0.27309
108.751315000,-52.01986,-25.17045,14.64345,-0.49188,-0.44207,-0.27309
108.753504000,-52.02092,-25.17141,14.64286,-0.49188,-0.44207,-0.27309
108.755615000,-52.02323,-25.17193,14.64203,-1.06063,-0.24082,-0.37809
108.757931000,-52.02562,-25.17248,14.64118,-1.06063,-0.24082,-0.37809
108.760177000,-52.02808,-25.17303,14.64031,-1.06063,-0.24082,-0.37809
108.762384000,-52.03041,-25.17356,14.63947,-1.06063,-0.24082,-0.37809
108.764495000,-52.03266,-25.17395,14.63962,-1.06063,-0.17957,0.06816
108.766658000,-52.03484,-25.17434,14.63977,-0.99938,-0.17957,0.06816
108.768876000,-52.03702,-25.17473,14.63992,-0.99938,-0.17957,0.06816
108.771193000,-52.03928,-25.17513,14.64007,-0.99938,-0.17957,0.06816
108.773374000,-52.04145,-25.17552,14.64022,-0.99938,-0.17957,0.06816
108.775576000,-52.04377,-25.17625,14.64075,-1.05188,-0.32832,0.24316
108.777810000,-52.04619,-25.17700,14.64131,-1.05188,-0.32832,0.24316
108.779929000,-52.04843,-25.17770,14.64183,-1.05188,-0.32832,0.24316
108.782058000,-52.05066,-25.17840,14.64235,-1.05188,-0.32832,0.24316
108.784411000,-52.05307,-25.17915,14.64290,-1.05188,-0.32832,0.24316
108.786728000,-52.05614,-25.18022,14.64284,-1.29688,-0.45082,-0.02809
108.788956000,-52.05904,-25.18122,14.64277,-1.29688,-0.45082,-0.02809
108.791082000,-52.06180,-25.18218,14.64271,-1.29688,-0.45082,-0.02809
108.793394000,-52.06473,-25.18320,14.64265,-1.29688,-0.45082,-0.02809
108.795703000,-52.06771,-25.18424,14.64258,-1.29688,-0.45082,-0.02809
108.798062000,-52.06980,-25.18512,14.64285,-0.88563,-0.37207,0.11191
108.800236000,-52.07172,-25.18592,14.64309,-0.88563,-0.37207,0.11191
108.802461000,-52.07378,-25.18679,14.64335,-0.88563,-0.37207,0.11191
108.804738000,-52.07571,-25.18760,14.64359,-0.88563,-0.37207,0.11191
108.806841000,-52.07600,-25.18854,14.64466,-0.13313,-0.43332,0.48816
108.808977000,-52.07628,-25.18946,14.64569,-0.13313,-0.43332,0.48816
108.811242000,-52.07658,-25.19042,14.64677,-0.13313,-0.43332,0.48816
108.813418000,-52.07688,-25.19139,14.64787,-0.13313,-0.43332,0.48816
108.815633000,-52.07717,-25.19234,14.64894,-0.13313,-0.43332,0.48816
108.817812000,-52.07741,-25.19282,14.64951,-0.11563,-0.22332,0.26941
108.819915000,-52.07766,-25.19330,14.65009,-0.11563,-0.22332,0.26941
108.822060000,-52.07792,-25.19379,14.65068,-0.11563,-0.22332,0.26941
108.824414000,-52.07817,-25.19429,14.65129,-0.11563,-0.22332,0.26941
108.826708000,-52.07844,-25.19481,14.65191,-0.11563,-0.22332,0.26941
108.828922000,-52.07981,-25.19557,14.65193,-0.60563,-0.33707,0.00691
108.831169000,-52.08112,-25.19630,14.65194,-0.60563,-0.33707,0.00691
108.833391000,-52.08252,-25.19708,14.65196,-0.60563,-0.33707,0.00691
108.835639000,-52.08383,-25.19781,14.65197,-0.60563,-0.33707,0.00691
108.837740000,-52.08515,-25.19855,14.65222,-0.60563,-0.33707,0.11191
108.839937000,-52.08547,-25.19906,14.65245,-0.15063,-0.24082,0.11191
108.842121000,-52.08580,-25.19958,14.65270,-0.15063,-0.24082,0.11191
108.844370000,-52.08614,-25.20013,14.65295,-0.15063,-0.24082,0.11191
108.846569000,-52.08646,-25.20065,14.65320,-0.15063,-0.24082,0.11191
108.848764000,-52.09186,-25.20143,14.65264,-2.39063,-0.34582,-0.24684
108.850868000,-52.09336,-25.20217,14.65212,-0.71063,-0.34582,-0.24684
108.853170000,-52.09495,-25.20294,14.65156,-0.71063,-0.34582,-0.24684
108.855467000,-52.09659,-25.20374,14.65099,-0.71063,-0.34582,-0.24684
108.857704000,-52.09817,-25.20450,14.65045,-0.71063,-0.34582,-0.24684
108.859818000,-52.10012,-25.20501,14.65090,-0.89438,-0.23207,0.20816
108.861835000,-52.10202,-25.20551,14.65134,-0.89438,-0.23207,0.20816
108.864039000,-52.10390,-25.20599,14.65178,-0.89438,-0.23207,0.20816
108.866245000,-52.10584,-25.20650,14.65223,-0.89438,-0.23207,0.20816
108.868439000,-52.10783,-25.20701,14.65270,-0.89438,-0.23207,0.20816
108.870627000,-52.10994,-25.20726,14.65364,-0.99063,-0.11832,0.44441
108.872760000,-52.11220,-25.20753,14.65466,-0.99063,-0.11832,0.44441
108.874952000,-52.11431,-25.20779,14.65560,-0.99063,-0.11832,0.44441
108.877163000,-52.11643,-25.20804,14.65655,-0.99063,-0.11832,0.44441
108.879459000,-52.11869,-25.20831,14.65757,-0.99063,-0.11832,0.44441
108.881685000,-52.12001,-25.20877,14.65836,-0.59688,-0.20582,0.35691
108.883966000,-52.12140,-25.20924,14.65919,-0.59688,-0.20582,0.35691
108.886336000,-52.12278,-25.20972,14.66001,-0.59688,-0.20582,0.35691
108.888639000,-52.12415,-25.21019,14.66083,-0.59688,-0.20582,0.35691
108.890880000,-52.12550,-25.21098,14.66101,-0.59688,-0.34582,0.07691
108.893164000,-52.12584,-25.21176,14.66118,-0.15063,-0.34582,0.07691
108.895413000,-52.12618,-25.21254,14.66135,-0.15063,-0.34582,0.07691
108.897761000,-52.12654,-25.21335,14.66154,-0.15063,-0.34582,0.07691
108.899935000,-52.12688,-25.21413,14.66171,-0.15063,-0.34582,0.07691
108.902139000,-52.12613,-25.21495,14.66184,0.33937,-0.37207,0.05941
108.904299000,-52.12542,-25.21573,14.66196,0.33937,-0.37207,0.05941
108.906415000,-52.12468,-25.21653,14.66209,0.33937,-0.37207,0.05941
108.908545000,-52.12395,-25.21733,14.66222,0.33937,-0.37207,0.05941
108.910747000,-52.12321,-25.21815,14.66235,0.33937,-0.37207,0.05941
108.912854000,-52.12437,-25.21852,14.66306,-0.52688,-0.17082,0.32191
108.915212000,-52.12553,-25.21890,14.66377,-0.52688,-0.17082,0.32191
108.917562000,-52.12676,-25.21930,14.66452,-0.52688,-0.17082,0.32191
108.919844000,-52.12798,-25.21969,14.66526,-0.52688,-0.17082,0.32191
108.922086000,-52.12918,-25.22009,14.66582,-0.52688,-0.17082,0.24316
108.924252000,-52.13055,-25.22052,14.66633,-0.64938,-0.20582,0.24316
108.926502000,-52.13197,-25.22097,14.66686,-0.64938,-0.20582,0.24316
108.930059000,-52.13424,-25.22169,14.66771,-0.64938,-0.20582,0.24316
108.933639000,-52.13656,-25.22242,14.66852,-0.64938,-0.20582,0.22566
108.937489000,-52.13622,-25.22332,14.66933,0.09437,-0.24957,0.22566
108.941218000,-52.13586,-25.22427,14.67019,0.09437,-0.24957,0.22566
108.944832000,-52.14358,-25.22564,14.67087,-2.14563,-0.38082,0.19066
108.948390000,-52.14692,-25.22701,14.67156,-0.92938,-0.38082,0.19066
108.952011000,-52.15027,-25.22838,14.67225,-0.92938,-0.38082,0.19066
108.955712000,-52.15456,-25.22872,14.67198,-1.15688,-0.09207,-0.07184
108.959532000,-52.15898,-25.22908,14.67171,-1.15688,-0.09207,-0.07184
108.963144000,-52.16317,-25.22941,14.67144,-1.15688,-0.09207,-0.07184
108.966969000,-52.16141,-25.23060,14.67221,0.46187,-0.31082,0.19941
108.970426000,-52.15975,-25.23172,14.67292,0.46187,-0.31082,0.19941
108.974166000,-52.15809,-25.23283,14.67364,0.46187,-0.31082,0.19941
108.977951000,-52.15614,-25.23414,14.67055,0.51437,-0.34582,-0.81559
108.981402000,-52.15429,-25.23538,14.66761,0.51437,-0.34582,-0.81559
108.984987000,-52.15246,-25.23662,14.66471,0.51437,-0.34582,-0.81559
108.988555000,-52.14600,-25.23729,14.66087,1.80062,-0.18832,-1.06934
108.992243000,-52.13963,-25.23796,14.65709,1.80062,-0.18832,-1.06934
108.996101000,-52.13280,-25.23867,14.65304,1.80062,-0.18832,-1.06934
108.999523000,-52.12913,-25.24034,14.65182,1.01312,-0.45957,-0.33434
109.003272000,-52.12547,-25.24199,14.65062,1.01312,-0.45957,-0.33434
109.006918000,-52.12180,-25.24366,14.64940,1.01312,-0.45957,-0.33434
109.010554000,-52.12088,-25.24524,14.64876,0.25187,-0.43332,-0.17684
109.014314000,-52.11993,-25.24687,14.64809,0.25187,-0.43332,-0.17684
109.017857000,-52.11897,-25.24874,14.64825,0.25187,-0.49457,0.04191
109.020135000,-52.11767,-25.24992,14.64835,0.54937,-0.49457,0.04191
109.022352000,-52.11646,-25.25101,14.64844,0.54937,-0.49457,0.04191
109.024537000,-52.11525,-25.25210,14.64853,0.54937,-0.49457,0.04191
109.026791000,-52.11404,-25.25318,14.64862,0.54937,-0.49457,0.04191
109.029032000,-52.11562,-25.25355,14.64862,-0.68438,-0.16207,-0.00184
109.031297000,-52.11713,-25.25391,14.64862,-0.68438,-0.16207,-0.00184
109.033643000,-52.11872,-25.25429,14.64861,-0.68438,-0.16207,-0.00184
109.035860000,-52.12027,-25.25466,14.64861,-0.68438,-0.16207,-0.00184
109.038220000,-52.12186,-25.25493,14.64935,-0.68438,-0.11832,0.32191
109.040512000,-52.12478,-25.25520,14.65009,-1.27938,-0.11832,0.32191
109.042725000,-52.12762,-25.25546,14.65081,-1.27938,-0.11832,0.32191
109.044900000,-52.13041,-25.25572,14.65151,-1.27938,-0.11832,0.32191
109.047228000,-52.13335,-25.25599,14.65225,-1.27938,-0.11832,0.32191
109.049601000,-52.13515,-25.25728,14.65245,-0.75438,-0.53832,0.08566
109.051931000,-52.13691,-25.25854,14.65265,-0.75438,-0.53832,0.08566
109.054162000,-52.13865,-25.25978,14.65285,-0.75438,-0.53832,0.08566
109.056469000,-52.14035,-25.26099,14.65304,-0.75438,-0.53832,0.08566
109.058839000,-52.14212,-25.26226,14.65273,-0.75438,-0.53832,-0.13309
109.061188000,-52.14367,-25.26345,14.65242,-0.65813,-0.51207,-0.13309
109.063520000,-52.14520,-25.26465,14.65211,-0.65813,-0.51207,-0.13309
109.065817000,-52.14674,-25.26584,14.65180,-0.65813,-0.51207,-0.13309
109.068216000,-52.14829,-25.26705,14.65148,-0.65813,-0.51207,-0.13309
109.070488000,-52.14890,-25.26810,14.65122,-0.26438,-0.45957,-0.11559
109.072827000,-52.14951,-25.26916,14.65095,-0.26438,-0.45957,-0.11559
109.075187000,-52.15014,-25.27026,14.65068,-0.26438,-0.45957,-0.11559
109.077487000,-52.15075,-25.27132,14.65041,-0.26438,-0.45957,-0.11559
109.079815000,-52.15136,-25.27239,14.65043,-0.26438,-0.45957,0.00691
109.082195000,-52.15132,-25.27377,14.65044,0.01562,-0.58207,0.00691
109.084608000,-52.15128,-25.27517,14.65046,0.01562,-0.58207,0.00691
109.086966000,-52.15125,-25.27654,14.65048,0.01562,-0.58207,0.00691
109.089284000,-52.15121,-25.27790,14.65049,0.01562,-0.58207,0.00691
109.091564000,-52.15054,-25.27880,14.65067,0.29562,-0.39832,0.07691
109.093838000,-52.14986,-25.27971,14.65084,0.29562,-0.39832,0.07691
109.095946000,-52.14922,-25.28058,14.65101,0.29562,-0.39832,0.07691
109.098017000,-52.14858,-25.28144,14.65118,0.29562,-0.39832,0.07691
109.100091000,-52.14796,-25.28226,14.65134,0.29562,-0.39832,0.07691
109.102252000,-52.14874,-25.28314,14.65162,-0.37813,-0.42457,0.13816
109.104309000,-52.14956,-25.28406,14.65192,-0.37813,-0.42457,0.13816
109.106335000,-52.15033,-25.28491,14.65220,-0.37813,-0.42457,0.13816
109.108408000,-52.15111,-25.28579,14.65248,-0.37813,-0.42457,0.13816
109.110432000,-52.15187,-25.28665,14.65276,-0.37813,-0.42457,0.13816
109.112386000,-52.15267,-25.28749,14.65239,-0.37813,-0.39832,-0.17684
109.114493000,-52.15341,-25.28827,14.65205,-0.37813,-0.39832,-0.17684
109.116690000,-52.15421,-25.28911,14.65168,-0.37813,-0.39832,-0.17684
109.118792000,-52.15500,-25.28994,14.65130,-0.37813,-0.39832,-0.17684
109.120917000,-52.15580,-25.29078,14.65093,-0.37813,-0.39832,-0.17684
109.123096000,-52.15623,-25.29163,14.65135,-0.20313,-0.39832,0.19941
109.125277000,-52.15667,-25.29250,14.65179,-0.20313,-0.39832,0.19941
109.127515000,-52.15714,-25.29342,14.65225,-0.20313,-0.39832,0.19941
109.129847000,-52.15760,-25.29432,14.65270,-0.20313,-0.39832,0.19941
109.132054000,-52.15806,-25.29523,14.65315,-0.20313,-0.39832,0.19941
109.134241000,-52.15721,-25.29550,14.65395,0.39187,-0.12707,0.36566
109.136478000,-52.15633,-25.29579,14.65477,0.39187,-0.12707,0.36566
109.138470000,-52.15548,-25.29606,14.65556,0.39187,-0.12707,0.36566
109.140678000,-52.15468,-25.29632,14.65630,0.39187,-0.12707,0.36566
109.142711000,-52.15385,-25.29659,14.65684,0.39187,-0.12707,0.25191
109.144763000,-52.15323,-25.29717,14.65736,0.30437,-0.28457,0.25191
109.146992000,-52.15258,-25.29778,14.65789,0.30437,-0.28457,0.25191
109.149143000,-52.15191,-25.29840,14.65844,0.30437,-0.28457,0.25191
109.151500000,-52.15122,-25.29905,14.65901,0.30437,-0.28457,0.25191
109.153803000,-52.15052,-25.29986,14.65925,0.30437,-0.35457,0.10316
109.155961000,-52.15215,-25.30065,14.65948,-0.73688,-0.35457,0.10316
109.158126000,-52.15372,-25.30140,14.65970,-0.73688,-0.35457,0.10316
109.160337000,-52.15540,-25.30221,14.65993,-0.73688,-0.35457,0.10316
109.162559000,-52.15704,-25.30300,14.66016,-0.73688,-0.35457,0.10316
109.164742000,-52.15857,-25.30360,14.66047,-0.71938,-0.28457,0.14691
109.167075000,-52.16022,-25.30426,14.66081,-0.71938,-0.28457,0.14691
109.169210000,-52.16182,-25.30489,14.66114,-0.71938,-0.28457,0.14691
109.171458000,-52.16338,-25.30551,14.66146,-0.71938,-0.28457,0.14691
109.173645000,-52.16501,-25.30615,14.66179,-0.71938,-0.28457,0.14691
109.175998000,-52.16512,-25.30679,14.66208,-0.04563,-0.28457,0.12941
109.178229000,-52.16522,-25.30745,14.66238,-0.04563,-0.28457,0.12941
109.180433000,-52.16532,-25.30808,14.66267,-0.04563,-0.28457,0.12941
109.182567000,-52.16542,-25.30869,14.66294,-0.04563,-0.28457,0.12941
109.184843000,-52.16552,-25.30931,14.66323,-0.04563,-0.28457,0.12941
109.186994000,-52.16514,-25.30974,14.66330,0.17312,-0.19707,0.03316
109.189369000,-52.16474,-25.31020,14.66338,0.17312,-0.19707,0.03316
109.191669000,-52.16433,-25.31066,14.66345,0.17312,-0.19707,0.03316
109.193993000,-52.16393,-25.31111,14.66353,0.17312,-0.19707,0.03316
109.196352000,-52.16331,-25.31190,14.66426,0.26937,-0.33707,0.31316
109.198683000,-52.16267,-25.31269,14.66500,0.26937,-0.33707,0.31316
109.201005000,-52.16205,-25.31347,14.66572,0.26937,-0.33707,0.31316
109.203233000,-52.16142,-25.31426,14.66645,0.26937,-0.33707,0.31316
109.205532000,-52.16083,-25.31500,14.66714,0.26937,-0.33707,0.31316
109.207727000,-52.16314,-25.31563,14.66771,-1.01688,-0.27582,0.25191
109.209926000,-52.16537,-25.31623,14.66827,-1.01688,-0.27582,0.25191
109.212139000,-52.16761,-25.31684,14.66882,-1.01688,-0.27582,0.25191
109.214338000,-52.16978,-25.31743,14.66936,-1.01688,-0.27582,0.25191
109.216758000,-52.17223,-25.31809,14.66933,-1.01688,-0.27582,-0.01059
109.218988000,-52.17276,-25.31885,14.66931,-0.22938,-0.32832,-0.01059
109.221196000,-52.17326,-25.31958,14.66928,-0.22938,-0.32832,-0.01059
109.223386000,-52.17375,-25.32028,14.66926,-0.22938,-0.32832,-0.01059
109.225663000,-52.17427,-25.32102,14.66924,-0.22938,-0.32832,-0.01059
109.228006000,-52.17657,-25.32214,14.66911,-0.98188,-0.47707,-0.05434
109.230335000,-52.17885,-25.32325,14.66898,-0.98188,-0.47707,-0.05434
109.232675000,-52.18113,-25.32435,14.66886,-0.98188,-0.47707,-0.05434
109.234994000,-52.18343,-25.32547,14.66873,-0.98188,-0.47707,-0.05434
109.237249000,-52.18571,-25.32658,14.66860,-0.98188,-0.47707,-0.05434
109.239455000,-52.18735,-25.32722,14.66847,-0.74563,-0.29332,-0.06309
109.241723000,-52.18899,-25.32787,14.66833,-0.74563,-0.29332,-0.06309
109.244050000,-52.19072,-25.32855,14.66818,-0.74563,-0.29332,-0.06309
109.246384000,-52.19245,-25.32923,14.66803,-0.74563,-0.29332,-0.06309
109.248735000,-52.19176,-25.32957,14.66883,0.29562,-0.14457,0.33941
109.251057000,-52.19107,-25.32991,14.66963,0.29562,-0.14457,0.33941
109.253382000,-52.19038,-25.33025,14.67042,0.29562,-0.14457,0.33941
109.255636000,-52.18969,-25.33058,14.67120,0.29562,-0.14457,0.33941
109.257925000,-52.18904,-25.33090,14.67196,0.29562,-0.14457,0.33941
109.260151000,-52.18919,-25.33121,14.67213,-0.06313,-0.13582,0.07691
109.262287000,-52.18932,-25.33150,14.67230,-0.06313,-0.13582,0.07691
109.264498000,-52.18946,-25.33180,14.67247,-0.06313,-0.13582,0.07691
109.266634000,-52.18959,-25.33209,14.67263,-0.06313,-0.13582,0.07691
109.268887000,-52.18973,-25.33239,14.67280,-0.06313,-0.13582,0.07691
109.271142000,-52.19264,-25.33339,14.67261,-1.26188,-0.43332,-0.08059
109.273266000,-52.19533,-25.33431,14.67244,-1.26188,-0.43332,-0.08059
109.275509000,-52.19808,-25.33525,14.67227,-1.26188,-0.43332,-0.08059
109.277706000,-52.20088,-25.33622,14.67209,-1.26188,-0.43332,-0.08059
109.280057000,-52.20384,-25.33707,14.67210,-1.26188,-0.36332,0.00691
109.282384000,-52.20540,-25.33791,14.67212,-0.67563,-0.36332,0.00691
109.284720000,-52.20698,-25.33876,14.67214,-0.67563,-0.36332,0.00691
109.287045000,-52.20855,-25.33960,14.67215,-0.67563,-0.36332,0.00691
109.289433000,-52.21014,-25.34046,14.67217,-0.67563,-0.36332,0.00691
109.291749000,-52.21037,-25.34098,14.67259,-0.09813,-0.22332,0.18191
109.294016000,-52.21060,-25.34150,14.67302,-0.09813,-0.22332,0.18191
109.296255000,-52.21082,-25.34200,14.67342,-0.09813,-0.22332,0.18191
109.298408000,-52.21103,-25.34248,14.67381,-0.09813,-0.22332,0.18191
109.300551000,-52.21124,-25.34296,14.67420,-0.09813,-0.22332,0.18191
109.302768000,-52.21136,-25.34376,14.67479,-0.05438,-0.37207,0.26941
109.305037000,-52.21149,-25.34462,14.67541,-0.05438,-0.37207,0.26941
109.307300000,-52.21161,-25.34544,14.67600,-0.05438,-0.37207,0.26941
109.309588000,-52.21173,-25.34630,14.67662,-0.05438,-0.37207,0.26941
109.311828000,-52.21252,-25.34728,14.67648,-0.34313,-0.42457,-0.06309
109.313966000,-52.21326,-25.34819,14.67634,-0.34313,-0.42457,-0.06309
109.316172000,-52.21400,-25.34911,14.67621,-0.34313,-0.42457,-0.06309
109.318309000,-52.21475,-25.35003,14.67607,-0.34313,-0.42457,-0.06309
109.320569000,-52.21550,-25.35096,14.67593,-0.34313,-0.42457,-0.06309
109.322648000,-52.21608,-25.35114,14.67635,-0.26438,-0.08332,0.19066
109.325013000,-52.21667,-25.35133,14.67678,-0.26438,-0.08332,0.19066
109.327250000,-52.21728,-25.35152,14.67722,-0.26438,-0.08332,0.19066
109.329411000,-52.21785,-25.35170,14.67763,-0.26438,-0.08332,0.19066
109.331583000,-52.21843,-25.35188,14.67805,-0.26438,-0.08332,0.19066
109.333773000,-52.22046,-25.35236,14.67808,-0.95563,-0.22332,0.01566
109.336007000,-52.22262,-25.35286,14.67812,-0.95563,-0.22332,0.01566
109.338123000,-52.22466,-25.35334,14.67815,-0.95563,-0.22332,0.01566
109.340378000,-52.22675,-25.35383,14.67818,-0.95563,-0.22332,0.01566
109.342491000,-52.22883,-25.35431,14.67822,-0.95563,-0.22332,0.01566
109.344679000,-52.22981,-25.35450,14.67844,-0.44813,-0.08332,0.10316
109.346941000,-52.23080,-25.35468,14.67867,-0.44813,-0.08332,0.10316
109.349387000,-52.23189,-25.35488,14.67892,-0.44813,-0.08332,0.10316
109.351735000,-52.23294,-25.35508,14.67916,-0.44813,-0.08332,0.10316
109.354202000,-52.23320,-25.35540,14.68012,-0.10688,-0.13582,0.40066
109.356440000,-52.23345,-25.35572,14.68108,-0.10688,-0.13582,0.40066
109.358570000,-52.23368,-25.35601,14.68193,-0.10688,-0.13582,0.40066
109.360741000,-52.23391,-25.35631,14.68280,-0.10688,-0.13582,0.40066
109.362940000,-52.23414,-25.35660,14.68365,-0.10688,-0.13582,0.40066
109.365124000,-52.23512,-25.35754,14.68363,-0.44813,-0.43332,-0.01059
109.367442000,-52.23616,-25.35855,14.68361,-0.44813,-0.43332,-0.01059
109.369681000,-52.23720,-25.35955,14.68358,-0.44813,-0.43332,-0.01059
109.371897000,-52.23819,-25.36051,14.68356,-0.44813,-0.43332,-0.01059
109.374090000,-52.23917,-25.36146,14.68354,-0.44813,-0.43332,-0.01059
109.376442000,-52.24067,-25.36239,14.68359,-0.66688,-0.41582,0.02441
109.378564000,-52.24215,-25.36332,14.68365,-0.66688,-0.41582,0.02441
109.380619000,-52.24359,-25.36422,14.68370,-0.66688,-0.41582,0.02441
109.382640000,-52.24499,-25.36509,14.68375,-0.66688,-0.41582,0.02441
109.384820000,-52.24632,-25.36592,14.68448,-0.66688,-0.41582,0.36566
109.386935000,-52.24721,-25.36643,14.68526,-0.42188,-0.24082,0.36566
109.388965000,-52.24812,-25.36694,14.68604,-0.42188,-0.24082,0.36566
109.391165000,-52.24900,-25.36745,14.68681,-0.42188,-0.24082,0.36566
109.393474000,-52.24994,-25.36799,14.68762,-0.42188,-0.24082,0.36566
109.395644000,-52.25087,-25.36851,14.68790,-0.42188,-0.24082,0.12941
109.397914000,-52.25227,-25.36933,14.68820,-0.60563,-0.35457,0.12941
109.400145000,-52.25360,-25.37011,14.68849,-0.60563,-0.35457,0.12941
109.402381000,-52.25500,-25.37093,14.68879,-0.60563,-0.35457,0.12941
109.404571000,-52.25632,-25.37171,14.68907,-0.60563,-0.35457,0.12941
109.406888000,-52.25880,-25.37234,14.68949,-1.11313,-0.28457,0.19066
109.409227000,-52.26138,-25.37300,14.68994,-1.11313,-0.28457,0.19066
109.411571000,-52.26400,-25.37367,14.69038,-1.11313,-0.28457,0.19066
109.413883000,-52.26657,-25.37433,14.69082,-1.11313,-0.28457,0.19066
109.416269000,-52.26921,-25.37500,14.69127,-1.11313,-0.28457,0.19066
109.418477000,-52.27008,-25.37624,14.69117,-0.37813,-0.53832,-0.04559
109.420666000,-52.27089,-25.37739,14.69107,-0.37813,-0.53832,-0.04559
109.422890000,-52.27174,-25.37861,14.69097,-0.37813,-0.53832,-0.04559
109.425035000,-52.27255,-25.37976,14.69087,-0.37813,-0.53832,-0.04559
109.427163000,-52.27337,-25.38092,14.69079,-0.37813,-0.53832,-0.03684
109.429403000,-52.27509,-25.38186,14.69071,-0.78938,-0.43332,-0.03684
109.431737000,-52.27692,-25.38287,14.69063,-0.78938,-0.43332,-0.03684
109.434070000,-52.27876,-25.38388,14.69054,-0.78938,-0.43332,-0.03684
109.436399000,-52.28059,-25.38489,14.69046,-0.78938,-0.43332,-0.03684
109.438635000,-52.28177,-25.38601,14.69080,-0.52688,-0.50332,0.15566
109.440959000,-52.28299,-25.38717,14.69116,-0.52688,-0.50332,0.15566
109.443318000,-52.28424,-25.38836,14.69153,-0.52688,-0.50332,0.15566
109.445690000,-52.28549,-25.38956,14.69190,-0.52688,-0.50332,0.15566
109.447946000,-52.28672,-25.39074,14.69278,-0.52688,-0.50332,0.37441
109.450088000,-52.28708,-25.39170,14.69357,-0.16813,-0.45082,0.37441
109.452348000,-52.28745,-25.39269,14.69440,-0.16813,-0.45082,0.37441
109.454503000,-52.28782,-25.39368,14.69522,-0.16813,-0.45082,0.37441
109.456835000,-52.28820,-25.39470,14.69607,-0.16813,-0.45082,0.37441
109.459124000,-52.28881,-25.39560,14.69659,-0.26438,-0.38957,0.22566
109.461446000,-52.28942,-25.39650,14.69711,-0.26438,-0.38957,0.22566
